Page Number,Lesson Number,Ex/Voc,Sing. / Perf.,Dual / Imperf.,Plural / Verbal N.,English Translations,Verb Form,Part of Speech,Exercise Number,Arabic Text,Quran Chapter/Surah,Quran Verse/Ayah,Warning
198,31,Exercise,,,,,,,21,أَوَلَمْ يَكْفِهِمْ أَنَّآ أَنزَلْنَا عَلَيْكَ ٱلْكِتَـٰبَ,29,51,
198,31,Exercise,,,,,,,22,كَفَىٰ بِٱللَّهِ وَلِيًّا,4,45,
198,31,Exercise,,,,,,,23,كَفَىٰ بِٱللَّهِ شَهِيدًۢا بَيْنَنَا وَبَيْنَكُمْ,10,29,
198,31,Exercise,,,,,,,24,لَيْسَ عَلَيْكُمْ جُنَاحٌ أَن تَبْتَغُوا۟ فَضْلًا مِّن رَّبِّكُمْ,2,198,
202,32,Exercise,,,,,,,1,أَعْرِضْ عَنْهُمْ وَتَوَكَّلْ عَلَى ٱللَّهِ,4,81,
202,32,Exercise,,,,,,,2,خُذُوا۟ مَآ ءَاتَيْنَـٰكُم بِقُوَّةٍ وَٱذْكُرُوا۟ مَا فِيهِ,2,63,
202,32,Exercise,,,,,,,3,اُسْكُنْ أَنتَ وَزَوْجُكَ ٱلْجَنَّةَ وَكُلَا مِنْهَا,2,35,
203,32,Exercise,,,,,,,4,وَأْمُرْ أَهْلَكَ بِٱلصَّلَوٰةِ وَٱصْطَبِرْ عَلَيْهَا,20,132,
203,32,Exercise,,,,,,,5,ءَامِنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ,57,7,
203,32,Exercise,,,,,,,6,بَشِّرِ ٱلْمُنَـٰفِقِينَ بِأَنَّ لَهُمْ عَذَابًا أَلِيمًا,4,138,
203,32,Exercise,,,,,,,7,اِسْتَغْفِرِى لِذَنۢبِكِ,12,29,
203,32,Exercise,,,,,,,8,ٱجْعَلُوا۟ بُيُوتَكُمْ قِبْلَةً وَأَقِيمُوا۟ ٱلصَّلَوٰةَ,10,87,
203,32,Exercise,,,,,,,9,إِنَّ ٱلشَّيْطَـٰنَ لَكُمْ عَدُوٌّ فَٱتَّخِذُوهُ عَدُوًّا,35,6,
203,32,Exercise,,,,,,,10,أَنذِرْ قَوْمَكَ مِن قَبْلِ أَن يَأْتِيَهُمْ عَذَابٌ أَلِيمٌ,71,1,
203,32,Exercise,,,,,,,11,ٱتَّقُوا۟ ٱللَّهَ وَكُونُوا۟ مَعَ ٱلصَّـٰدِقِينَ,9,119,
203,32,Exercise,,,,,,,12,رَبِّ ٱجْعَلْ هَـٰذَا بَلَدًا ءَامِنًا وَٱرْزُقْ أَهْلَهُۥ مِنَ ٱلثَّمَرَٰتِ,2,126,
203,32,Exercise,,,,,,,13,رُدُّوهُ إِلَى ٱللَّهِ وَٱلرَّسُولِ,4,59,
203,32,Exercise,,,,,,,14,أَرُونِى مَا ذَا خَلَقُوا۟ مِنَ ٱلْأَرْضِ,46,4,
203,32,Exercise,,,,,,,15,قُمْ فَأَنذِرْ,74,2,
203,32,Exercise,,,,,,,16,قُلْ تَمَتَّعْ بِكُفْرِكَ قَلِيلًا إِنَّكَ مِنْ أَصْحَـٰبِ ٱلنَّارِ,39,8,
203,32,Exercise,,,,,,,17,قَالَ رَبِّ ٱنصُرْنِى عَلَى ٱلْقَوْمِ ٱلْمُفْسِدِينَ,29,30,
203,32,Exercise,,,,,,,18,أَوْفِ لَنَا ٱلْكَيْلَ وَتَصَدَّقْ عَلَيْنَآ,12,88,
203,32,Exercise,,,,,,,19,ٱعْمَلُوا۟ مَا شِئْتُمْ ۖ إِنَّهُۥ بِمَا تَعْمَلُونَ بَصِيرٌ,41,40,
203,32,Exercise,,,,,,,20,أَخْرِجُوٓا۟ ءَالَ لُوطٍ مِّن قَرْيَتِكُمْ,27,56,
203,32,Exercise,,,,,,,21,فَأْتُوا۟ بِسُورَةٍ مِّن مِّثْلِهِۦ وَٱدْعُوا۟ شُهَدَآءَكُم,2,23,
203,32,Exercise,,,,,,,22,يَقُولُونَ سَلَـٰمٌ عَلَيْكُمُ ٱدْخُلُوا۟ ٱلْجَنَّةَ بِمَا كُنتُمْ تَعْمَلُونَ,16,32,
203,32,Exercise,,,,,,,23,قُلْ أَطِيعُوا۟ ٱللَّهَ وَٱلرَّسُولَ,3,32,
203,32,Exercise,,,,,,,24,اِصْبِرْ عَلَىٰ مَا يَقُولُونَ وَٱهْجُرْهُمْ هَجْرًا جَمِيلًا,73,10,
203,32,Exercise,,,,,,,25,قُلْ سِيرُوا۟ فِى ٱلْأَرْضِ فَٱنظُرُوا۟ كَيْفَ بَدَأَ ٱلْخَلْقَ,29,20,
207,33,Exercise,,,,,,,1,أُخْرِجُوا۟ مِن دِيَـٰرِهِمْ,3,195,
207,33,Exercise,,,,,,,2,أُخِذُوا۟ مِن مَّكَانٍ قَرِيبٍ,34,51,
207,33,Exercise,,,,,,,3,مَآ أُوتِيتُم مِّنَ ٱلْعِلْمِ إِلَّا قَلِيلًا,17,85,
208,33,Exercise,,,,,,,4,لَن نُّؤْمِنَ حَتَّىٰ نُؤْتَىٰ مِثْلَ مَآ أُوتِىَ رُسُلُ ٱللَّهِ,6,124,
208,33,Exercise,,,,,,,5,جِا۟ي۟ءَ بِٱلنَّبِيِّـۧنَ وَٱلشُّهَدَآءِ وَقُضِىَ بَيْنَهُم,39,69,
208,33,Exercise,,,,,,,6,سَتُدْعَوْنَ إِلَىٰ قَوْمٍ أُو۟لِى بَأْسٍ شَدِيدٍ,48,16,
208,33,Exercise,,,,,,,7,أُغْشِيَتْ وُجُوهُهُمْ قِطَعًا مِّنَ ٱلَّيْلِ,10,27,
208,33,Exercise,,,,,,,8,ثُمَّ تُوَفَّىٰ كُلُّ نَفْسٍ مَّا كَسَبَتْ وَهُمْ لَا يُظْلَمُونَ,2,281,
208,33,Exercise,,,,,,,9,لَقَدْ وُعِدْنَا نَحْنُ وَءَابَآؤُنَا هَـٰذَا مِن قَبْلُ,23,83,
208,33,Exercise,,,,,,,10,يَرَوْنَ مَا يُوعَدُونَ,46,35,
208,33,Exercise,,,,,,,11,أُوحِىَ إِلَيْنَآ أَنَّ ٱلْعَذَابَ عَلَىٰ مَن كَذَّبَ وَتَوَلَّىٰ,20,48,
208,33,Exercise,,,,,,,12,لَقَدِ ٱسْتُهْزِئَ بِرُسُلٍ مِّن قَبْلِكَ,21,41,
208,33,Exercise,,,,,,,13,هَلْ يُهْلَكُ إِلَّا ٱلْقَوْمُ ٱلظَّـٰلِمُونَ,6,47,
208,33,Exercise,,,,,,,14,قُولُوٓا۟ ءَامَنَّا بِٱلَّذِىٓ أُنزِلَ إِلَيْنَا,29,46,
208,33,Exercise,,,,,,,15,هُمْ لَا يُنصَرُونَ,41,16,
208,33,Exercise,,,,,,,16,لَا تَظْلِمُونَ وَلَا تُظْلَمُونَ,2,279,
208,33,Exercise,,,,,,,17,يُرْزَقُونَ فِيهَا بِغَيْرِ حِسَابٍ,40,40,
208,33,Exercise,,,,,,,18,هَـٰذِهِۦ بِضَـٰعَتُنَا رُدَّتْ إِلَيْنَا,12,65,
208,33,Exercise,,,,,,,19,لَا تَأْكُلُوا۟ مِمَّا لَمْ يُذْكَرِ ٱسْمُ ٱللَّهِ عَلَيْهِ,6,121,
208,33,Exercise,,,,,,,20,هَلْ تُجْزَوْنَ إِلَّا بِمَا كُنتُمْ تَكْسِبُونَ,10,52,
208,33,Exercise,,,,,,,21,هَـٰذَا بَلَـٰغٌ لِّلنَّاسِ وَلِيُنذَرُوا۟ بِهِ,14,52,
208,33,Exercise,,,,,,,22,أُو۟لَـٰٓئِكَ يُنَادَوْنَ مِن مَّكَانٍۭ بَعِيدٍ,41,44,
208,33,Exercise,,,,,,,23,قَدْ كُذِّبَ رُسُلٌ مِّن قَبْلِكَ جَآءُو بِٱلْبَيِّنَـٰتِ,3,184,
208,33,Exercise,,,,,,,24,أُبَلِّغُكُمْ مَّآ أُرْسِلْتُ بِهِ,46,23,
209,33,Exercise,,,,,,,25,يُنفَخُ فِى ٱلصُّورِ,6,73,
209,33,Exercise,,,,,,,26,ٱتَّقُوا۟ ٱلنَّارَ ٱلَّتِىٓ أُعِدَّتْ لِلْكَـٰفِرِينَ,3,131,
209,33,Exercise,,,,,,,27,ظَنُّوٓا۟ أَنَّهُمْ أُحِيطَ بِهِمْ,10,22,
209,33,Exercise,,,,,,,28,إِنَّ هَـٰذَا لَشَىْءٌ يُرَادُ,38,6,
216,34,Exercise,,,,,,,1,يَوْمَ تَشْهَدُ عَلَيْهِمْ أَلْسِنَتُهُمْ,24,24,
216,34,Exercise,,,,,,,2,يَوْمَ نَحْشُرُهُمْ جَمِيعًا,10,28,
216,34,Exercise,,,,,,,3,يَوْمَ خَلَقَ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ,9,36,
216,34,Exercise,,,,,,,4,يَوْمَ يَسْمَعُونَ ٱلصَّيْحَةَ,50,42,
216,34,Exercise,,,,,,,5,يَوْمَ هُمْ عَلَى ٱلنَّارِ يُفْتَنُونَ,51,13,
216,34,Exercise,,,,,,,6,يَوْمَ يُنفَخُ فِى ٱلصُّورِ,6,73,
216,34,Exercise,,,,,,,7,يَوْمَ يَفِرُّ ٱلْمَرْءُ مِنْ أَخِيهِ,80,34,
216,34,Exercise,,,,,,,8,أَبُونَا شَيْخٌ كَبِيرٌ,28,23,
216,34,Exercise,,,,,,,9,تَبَّتْ يَدَآ أَبِى لَهَبٍ,111,1,
216,34,Exercise,,,,,,,10,ٱرْجِعُوٓا۟ إِلَىٰٓ أَبِيكُمْ فَقُولُوا۟ يَـٰٓأَبَانَآ إِنَّ ٱبْنَكَ سَرَقَ,12,81,
216,34,Exercise,,,,,,,11,قَالَ لِأَبِيهِ وَقَوْمِهِۦ مَا ذَا تَعْبُدُونَ,37,85,
216,34,Exercise,,,,,,,12,مَا كَانَ أَبُوكِ ٱمْرَأَ سَوْءٍ,19,28,
216,34,Exercise,,,,,,,13,كَانَ أَبَوَاهُ مُؤْمِنَيْنِ,18,80,
216,34,Exercise,,,,,,,14,أُخْرِجَ أَبَوَيْكُم مِّنَ ٱلْجَنَّةِ,7,27,
216,34,Exercise,,,,,,,15,قَالَ لَهُمْ أَخُوهُمْ نُوحٌ أَلَا تَتَّقُونَ,26,106,
216,34,Exercise,,,,,,,16,أَرْسَلْنَا مُوسَىٰ وَأَخَاهُ هَـٰرُونَ بِـَٔايَـٰتِنَا,23,45,
216,34,Exercise,,,,,,,17,هَلْ ءَامَنُكُمْ عَلَيْهِ إِلَّا كَمَآ أَمِنتُكُمْ عَلَىٰٓ أَخِيهِ,12,64,
217,34,Exercise,,,,,,,18,فَأَصْلِحُوا۟ بَيْنَ أَخَوَيْكُمْ,49,10,
217,34,Exercise,,,,,,,19,إِنَّ رَبَّكَ وَٰسِعُ ٱلْمَغْفِرَةِ,53,32,
217,34,Exercise,,,,,,,20,إِنَّ ٱللَّهَ قَوِىٌّ شَدِيدُ ٱلْعِقَابِ,8,52,
217,34,Exercise,,,,,,,21,وَلَا ٱلَّيْلُ سَابِقُ ٱلنَّهَارِ,36,40,
217,34,Exercise,,,,,,,22,ٱلْمَلَـٰٓئِكَةُ بَاسِطُوٓا۟ أَيْدِيهِمْ,6,93,
217,34,Exercise,,,,,,,23,ٱلْيَوْمَ نَخْتِمُ عَلَىٰٓ أَفْوَٰهِهِمْ,36,65,
217,34,Exercise,,,,,,,24,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَدْخُلُوا۟ بُيُوتًا غَيْرَ بُيُوتِكُمْ,24,27,
217,34,Exercise,,,,,,,25,أَفَغَيْرَ ٱللَّهِ أَبْتَغِى حَكَمًا,6,114,
217,34,Exercise,,,,,,,26,إِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ,68,3,
217,34,Exercise,,,,,,,27,ٱلسَّلَـٰمُ عَلَىَّ يَوْمَ وُلِدتُّ وَيَوْمَ أَمُوتُ,19,33,
225,35,Exercise,,,,,,,1,أَفَمَن يُلْقَىٰ فِى ٱلنَّارِ خَيْرٌ أَم مَّن يَأْتِىٓ ءَامِنًا يَوْمَ ٱلْقِيَـٰمَةِ,41,40,
225,35,Exercise,,,,,,,2,أَخَذَتْهُمُ ٱلصَّيْحَةُ مُصْبِحِينَ,15,83,
225,35,Exercise,,,,,,,3,أَتَوْهُۥ دَٰخِرِينَ,27,87,
225,35,Exercise,,,,,,,4,فَٱعْبُدِ ٱللَّهَ مُخْلِصًا لَّهُ ٱلدِّينَ,39,2,
225,35,Exercise,,,,,,,5,خَرُّوا لَهُۥ سُجَّدًا,12,106,
225,35,Exercise,,,,,,,6,لَا غَالِبَ لَكُمُ ٱلْيَوْمَ,8,48,
225,35,Exercise,,,,,,,7,لَا مَلْجَأَ مِنَ ٱللَّهِ إِلَّآ إِلَيْهِ,9,118,
225,35,Exercise,,,,,,,8,لَا عِلْمَ لَنَآ إِلَّا مَا عَلَّمْتَنَا,2,32,
225,35,Exercise,,,,,,,9,لَا جُنَاحَ عَلَيْكُمْ فِيمَا تَرَٰضَيْتُم بِهِۦ,4,24,
225,35,Exercise,,,,,,,10,لَا جِدَالَ فِى ٱلْحَجِّ,2,197,
225,35,Exercise,,,,,,,11,ثُمَّ ٱزْدَادُوا كُفْرًا,3,90,
225,35,Exercise,,,,,,,12,قُلِ ٱللَّهُ أَسْرَعُ مَكْرًا,10,21,
225,35,Exercise,,,,,,,13,وَٱللَّهُ أَشَدُّ بَأْسًا,4,84,
225,35,Exercise,,,,,,,14,أَيُّهُمْ أَحْسَنُ عَمَلًا,18,7,
225,35,Exercise,,,,,,,15,إِنَّهُمْ يَكِيدُونَ كَيْدًا,86,15,
225,35,Exercise,,,,,,,16,يَفْعَلُونَ عَمَلًا دُونَ ذَٰلِكَ,21,82,
225,35,Exercise,,,,,,,17,تُحِبُّونَ ٱلْمَالَ حُبًّا جَمًّا,89,20,
225,35,Exercise,,,,,,,18,مَا كُنتُمْ إِيَّانَا تَعْبُدُونَ,10,28,
225,35,Exercise,,,,,,,19,نَّرْزُقُهُمْ وَإِيَّاكُمْ,17,31,
225,35,Exercise,,,,,,,20,لَا تَقْتُلُوٓا أَوْلَـٰدَكُمْ خَشْيَةَ إِمْلَـٰقٍ,17,31,
226,35,Exercise,,,,,,,21,مَا تُنفِقُونَ إِلَّا ٱبْتِغَآءَ وَجْهِ ٱللَّهِ,2,272,
226,35,Exercise,,,,,,,22,إِنَّ ٱلْعِزَّةَ لِلَّهِ جَمِيعًا,4,139,
226,35,Exercise,,,,,,,23,دَعَا رَبَّهُۥ مُنِيبًا إِلَيْهِ,39,8,
226,35,Exercise,,,,,,,24,ذَهَبَ مُغَـٰضِبًا,21,87,
226,35,Exercise,,,,,,,25,إرْجِعِىٓ إِلَىٰ رَبِّكِ رَاضِيَةً مَّرْضِيَّةً,89,28,
226,35,Exercise,,,,,,,26,فَجَمَعْنَـٰهُمْ جَمْعًا,18,99,
226,35,Exercise,,,,,,,27,لَا جَرَمَ أَنَّ لَهُمُ ٱلنَّارَ,16,62,
226,35,Exercise,,,,,,,28,يُخْرِجُكُمْ إِخْرَاجًا,71,18,
238,36,Exercise,,,,,,,1,إِن كُنتُمْ فِى رَيْبٍ مِّمَّا نَزَّلْنَا عَلَىٰ عَبْدِنَا فَأْتُوا بِسُورَةٍ,2,23,
238,36,Exercise,,,,,,,2,إِن تَأْمَنْهُ بِدِينَارٍ لَّا يُؤَدِّهِۦٓ إِلَيْكَ,3,75,
238,36,Exercise,,,,,,,3,إِن كَذَّبُوكَ فَقَدْ كُذِّبَ رُسُلٌ مِّن قَبْلِكَ,3,184,
238,36,Exercise,,,,,,,4,إِن تَجْتَنِبُوا كَبَآئِرَ مَا تُنْهَوْنَ عَنْهُ نُكَفِّرْ عَنكُمْ سَيِّـَٔاتِكُمْ,4,31,
238,36,Exercise,,,,,,,5,وَإِن تُعْرِضْ عَنْهُمْ فَلَن يَضُرُّوكَ شَيْـًٔا,5,42,
238,36,Exercise,,,,,,,6,إِن جَـٰدَلُوكَ فَقُلِ ٱللَّهُ أَعْلَمُ بِمَا تَعْمَلُونَ,22,68,
238,36,Exercise,,,,,,,7,إِن تُخْرَجْنَا فَإِنَّا ظَـٰلِمُونَ,23,107,
238,36,Exercise,,,,,,,8,إِن نَّشَأْ نُغْرِقْهُمْ,36,43,
238,36,Exercise,,,,,,,9,أَلْقُوهُ فِى غَيَـٰبَتِ ٱلْجُبِّ يَلْتَقِطْهُ بَعْضُ ٱلسَّيَّارَةِ,12,10,
238,36,Exercise,,,,,,,10,هُزِّىٓ إِلَيْكِ بِجِذْعِ ٱلنَّخْلَةِ تُسَـٰقِطْ عَلَيْكِ رُطَبًا,19,25,
238,36,Exercise,,,,,,,11,أَرْسِلْهُ مَعَنَا غَدًا يَرْتَعْ وَيَلْعَبْ,12,12,
239,36,Exercise,,,,,,,12,ذَرُوهَا تَأْكُلْ فِىٓ أَرْضِ ٱللَّهِ,7,73,
239,36,Exercise,,,,,,,13,ذَٰلِكُمْ خَيْرٌ لَّكُمْ إِن كُنتُمْ تَعْلَمُونَ,61,11,
239,36,Exercise,,,,,,,14,هَاتُوا بُرْهَـٰنَكُمْ إِن كُنتُمْ صَـٰدِقِينَ,2,111,
239,36,Exercise,,,,,,,15,إِذَا تَوَلَّىٰ سَعَىٰ فِى ٱلْأَرْضِ لِيُفْسِدَ فِيهَا,2,205,
239,36,Exercise,,,,,,,16,إِذَا قَضَيْتُمُ ٱلصَّلَوٰةَ فَٱذْكُرُوا ٱللَّهَ قِيَـٰمًا وَقُعُودًا,4,103,
239,36,Exercise,,,,,,,17,إِذَا جَآءَ أَجَلُهُمْ لَا يَسْتَـْٔخِرُونَ سَاعَةً وَلَا يَسْتَقْدِمُونَ,16,61,
239,36,Exercise,,,,,,,18,إِذَا يُتْلَىٰ عَلَيْهِمْ يَخِرُّونَ لِلْأَذْقَانِ سُجَّدًا,17,107,
239,36,Exercise,,,,,,,19,وَلَوْ شَآءَ ٱللَّهُ لَذَهَبَ بِسَمْعِهِمْ,2,20,
239,36,Exercise,,,,,,,20,لَوْ يَجِدُونَ مَلْجَـًٔا أَوْ مَغَـٰرَٰتٍ أَوْ مُدَّخَلًا لَّوَلَّوْا إِلَيْهِ,9,57,
239,36,Exercise,,,,,,,21,إِن لَّبِثْتُمْ إِلَّا قَلِيلًا لَّوْ أَنَّكُمْ كُنتُمْ تَعْلَمُونَ,23,114,
239,36,Exercise,,,,,,,22,لَوْ كَانُوا عِندَنَا مَا مَاتُوا وَمَا قُتِلُوا,3,156,
239,36,Exercise,,,,,,,23,أَىَّ ءَايَـٰتِ ٱللَّهِ تُنكِرُونَ,40,81,
239,36,Exercise,,,,,,,24,هُوَ مَعَهُمْ أَيْنَمَا كَانُوا,58,7,
239,36,Exercise,,,,,,,25,كُلَّمَآ أَرَادُوٓا أَن يَخْرُجُوا مِنْهَآ أُعِيدُوا فِيهَا,32,20,
239,36,Exercise,,,,,,,26,مَنْ عَمِلَ صَـٰلِحًا فَلِنَفْسِهِۦ وَمَنْ أَسَآءَ فَعَلَيْهَا,41,46,
239,36,Exercise,,,,,,,27,لَوْ تَرَىٰٓ إِذِ ٱلظَّـٰلِمُونَ فِى غَمَرَٰتِ ٱلْمَوْتِ,6,93,
239,36,Exercise,,,,,,,28,أَرَءَيْتُمْ إِن كَانَ مِنْ عِندِ ٱللَّهِ وَكَفَرْتُم بِهِۦ,46,10,
239,36,Exercise,,,,,,,29,قَدْ أَفْلَحَ مَن تَزَكَّىٰ,87,14,
239,36,Exercise,,,,,,,30,إِن تَكُ حَسَنَةً يُضَـٰعِفْهَا,4,40,
246,37,Exercise,,,,,,,1,وَٱحْذَرْهُمْ أَن يَفْتِنُوكَ عَن بَعْضِ مَآ أَنزَلَ ٱللَّهُ إِلَيْكَ,5,49,
246,37,Exercise,,,,,,,2,يَعِظُكُمُ ٱللَّهُ أَن تَعُودُوا لِمِثْلِهِۦٓ أَبَدًا,24,17,
246,37,Exercise,,,,,,,3,أَعُوذُ بِٱللَّهِ أَنْ أَكُونَ مِنَ ٱلْجَـٰهِلِينَ,2,67,
246,37,Exercise,,,,,,,4,أَلْقَىٰ فِى ٱلْأَرْضِ رَوَٰسِىَ أَن تَمِيدَ بِكُمْ,16,15,
246,37,Exercise,,,,,,,5,يُمْسِكُ ٱلسَّمَآءَ أَن تَقَعَ عَلَى ٱلْأَرْضِ,22,65,
246,37,Exercise,,,,,,,6,أَفَأَمِنَ أَهْلُ ٱلْقُرَىٰٓ أَن يَأْتِيَهُم بَأْسُنَا,7,97,
246,37,Exercise,,,,,,,7,إِنَّآ أَرْسَلْنَا نُوحًا إِلَىٰ قَوْمِهِۦٓ أَنْ أَنذِرْ قَوْمَكَ مِن قَبْلِ,71,1,
246,37,Exercise,,,,,,,8,أَوْحَيْنَآ إِلَىٰ مُوسَىٰٓ أَنْ أَضْرِب بِّعَصَاكَ ٱلْبَحْرَ,26,63,
246,37,Exercise,,,,,,,9,أَوْحَىٰ رَبُّكَ إِلَى ٱلنَّحْلِ أَنِ ٱتَّخِذِى مِنَ ٱلْجِبَالِ بُيُوتًا,16,68,
246,37,Exercise,,,,,,,10,[37:104-5] نَادَيْنَـٰهُ أَنْ يـٰٓإِبْرَٰهِيمُ قَدْ صَدَّقْتَ ٱلرُّءْيَا,0,0,
246,37,Exercise,,,,,,,11,[68:21-2] تَنَادَوْا مُصْبِحِينَ أَنِ ٱغْدُوا عَلَىٰ حَرْثِكُمْ,0,0,
246,37,Exercise,,,,,,,12,أُنزِلَتْ سُورَةٌ أَنْ ءَامِنُوا بِٱللَّهِ وَجَـٰهِدُوا مَعَ رَسُولِهِ,9,86,
246,37,Exercise,,,,,,,13,ءَاخِرُ دَعْوَىٰهُمْ أَنِ ٱلْحَمْدُ لِلَّهِ رَبِّ ٱلْعَـٰلَمِينَ,10,10,
246,37,Exercise,,,,,,,14,[80:1-2] عَبَسَ وَتَوَلَّىٰٓ أَن جَآءَهُ ٱلْأَعْمَىٰ,0,0,
246,37,Exercise,,,,,,,15,أَفَنَضْرِبُ عَنكُمُ ٱلذِّكْرَ صَفْحًا أَن كُنتُمْ قَوْمًا مُّشْرِفِينَ,43,5,
246,37,Exercise,,,,,,,16,"[68:10, 14] لَا تُطِعْ كُلَّ حَلَّافٍ مَّهِينٍ … أَن كَانَ ذَا مَالٍ وَبَنِينَ",0,0,
246,37,Exercise,,,,,,,17,[19:90-1] تَخِرُّ ٱلْجِبَالُ هَدًّا أَن دَعَوْا لِلرَّحْمَـٰنِ وَلَدًا,0,0,
246,37,Exercise,,,,,,,18,ذَٰلِكَ أَن لَّمْ يَكُ رَّبُّكَ مُهْلِكَ ٱلْقُرَىٰ بِظُلْمٍ,6,131,
247,37,Exercise,,,,,,,19,فَلَعَلَّكَ تَارِكٌ بَعْضَ مَا يُوحَىٰٓ إِلَيْكَ … أَن يَقُولُوا,11,12,
247,37,Exercise,,,,,,,20,يُرِيكُمُ ءَايَـٰتِهِۦ لَعَلَّكُمْ تَعْقِلُونَ,2,73,
247,37,Exercise,,,,,,,21,جَـٰهِدُوا فِى سَبِيلِهِۦ لَعَلَّكُمْ تُفْلِحُونَ,5,35,
247,37,Exercise,,,,,,,22,أَنزَلْنَآ إِلَيْكَ ٱلذِّكْرَ لِتُبَيِّنَ لِلنَّاسِ مَا نُزِّلَ إِلَيْهِمْ,16,44,
247,37,Exercise,,,,,,,23,إِنَّا جَعَلْنَـٰهُ قُرْءَٰنًا عَرَبِيًّا لَّعَلَّكُمْ تَعْقِلُونَ,43,3,
247,37,Exercise,,,,,,,24,عَسَىٰٓ أَن تُحِبُّوا شَيْـًٔا وَهُوَ شَرٌّ لَّكُمْ,2,216,
247,37,Exercise,,,,,,,25,عَسَىٰ رَبُّكُمْ أَن يُهْلِكَ عَدُوَّكُمْ,7,129,
247,37,Exercise,,,,,,,26,عَسَى ٱللَّهُ أَن يَأْتِيَنِى بِهِمْ جَمِيعًا,12,83,
247,37,Exercise,,,,,,,27,عَسَىٰٓ أَلَّآ أَكُونَ بِدُعَآءِ رَبِّى شَقِيًّا,19,48,
253,38,Exercise,,,,,,,1,لَا يَزَالُ الَّذِينَ كَفَرُوا فِي مِرْيَةٍ,22,55,
253,38,Exercise,,,,,,,2,مَا زَالَتْ تِلْكَ دَعْوَاهُمْ,21,15,
253,38,Exercise,,,,,,,3,لَا تَزَالُ تَطَّلِعُ,5,13,
253,38,Exercise,,,,,,,4,ظَلَّ وَجْهُهُ مُسْوَدًّا,16,58,
253,38,Exercise,,,,,,,5,فَظَلْتُمْ تَفَكَّهُونَ,56,65,
253,38,Exercise,,,,,,,6,ظَلُّوا فِيهِ يَعْرُجُونَ,15,14,
253,38,Exercise,,,,,,,7,مَا دَامُوا فِيهَا,5,24,
253,38,Exercise,,,,,,,8,مَا دُمْتُمْ حُرُمًا,5,96,
253,38,Exercise,,,,,,,9,وَكُنْتُ عَلَيْهِمْ شَهِيدًا مَا دُمْتُ فِيهِمْ,5,117,
253,38,Exercise,,,,,,,10,أَصْبَحُوا نَادِمِينَ,26,157,
253,38,Exercise,,,,,,,11,أَصْبَحْتُمْ بِنِعْمَتِهِ إِخْوَانًا,3,103,
253,38,Exercise,,,,,,,12,أَصْبَحْتُمْ مِنَ الْخَاسِرِينَ,41,23,
254,38,Exercise,,,,,,,13,يَكَادُ الْبَرْقُ يَخْطَفُ أَبْصَارَهُمْ,2,20,
254,38,Exercise,,,,,,,14,يَكَادُ زَيْتُهَا يُضِيءُ وَلَوْ لَمْ تَمْسَسْهُ نَارٌ,24,35,
254,38,Exercise,,,,,,,15,لَا يَكَادُ يُبِينُ,43,52,
254,38,Exercise,,,,,,,16,لَا يَكَادُونَ يَفْقَهُونَ حَدِيثًا,4,78,
254,38,Exercise,,,,,,,17,لَوْلَا يُكَلِّمُنَا اللَّهُ,2,118,
254,38,Exercise,,,,,,,18,لَوْلَا أُنْزِلَ عَلَيْهِ مَلَكٌ,6,8,
254,38,Exercise,,,,,,,19,رَبَّنَا لَوْلَا أَرْسَلْتَ إِلَيْنَا رَسُولًا,20,134,
254,38,Exercise,,,,,,,20,لَوْلَا تَشْكُرُونَ,56,70,
254,38,Exercise,,,,,,,21,لَوْلَا تَسْتَغْفِرُونَ اللَّهَ,27,46,
254,38,Exercise,,,,,,,22,لَوْلَا فَضْلُ اللَّهِ عَلَيْكُمْ وَرَحْمَتُهُ لَكُنْتُمْ مِنَ الْخَاسِرِينَ,2,64,
254,38,Exercise,,,,,,,23,لَوْلَا كِتَابٌ مِنَ اللَّهِ سَبَقَ لَمَسَّكُمْ فِيمَا أَخَذْتُمْ عَذَابٌ عَظِيمٌ,8,68,
254,38,Exercise,,,,,,,24,وَلَوْلَا أَجَلٌ مُسَمًّى لَجَاءَهُمُ الْعَذَابُ,29,53,
254,38,Exercise,,,,,,,25,لَوْلَا نِعْمَةُ رَبِّي لَكُنْتُ مِنَ الْمُحْضَرِينَ,37,57,
262,39,Exercise,,,,,,,1,وَيْلٌ لِلَّذِينَ كَفَرُوا مِنَ النَّارِ,38,27,
262,39,Exercise,,,,,,,2,وَيْلٌ يَوْمَئِذٍ لِلْمُكَذِّبِينَ,52,11,
262,39,Exercise,,,,,,,3,وَيْلٌ لِلَّذِينَ يَكْتُبُونَ الْكِتَابَ بِأَيْدِيهِمْ ثُمَّ يَقُولُونَ هَذَا مِنْ عِنْدِ اللَّهِ,2,79,
262,39,Exercise,,,,,,,4,وَيْلٌ لِلْمُشْرِكِينَ,41,6,
262,39,Exercise,,,,,,,5,يَا وَيْلَنَا قَدْ كُنَّا فِي غَفْلَةٍ مِنْ هَذَا,21,97,
